13,30,12,0.07,-0.03,-0.00,0.01,2.06,0.03
13,30,14,0.09,-0.04,-0.00,0.01,2.06,0.03
13,30,15,0.08,-0.04,-0.00,0.01,2.06,0.03
13,30,16,0.09,-0.03,-0.00,0.01,2.03,0.03
13,30,17,0.57,-0.03,-0.03,0.02,1.81,0.03
13,30,18,0.09,-0.03,-0.00,0.01,2.03,0.03
13,30,20,0.07,-0.02,-0.00,0.02,2.05,0.03
13,30,21,0.09,-0.04,-0.00,0.01,2.03,0.03
13,30,22,0.09,-0.05,-0.00,0.02,2.02,0.03
13,30,23,0.08,-0.04,-0.00,0.01,2.03,0.03
13,30,24,0.08,-0.02,-0.00,0.01,2.06,0.03
13,30,26,0.07,0.02,0.00,0.01,2.07,0.02
13,30,27,0.07,-0.02,-0.00,0.01,2.06,0.03
13,30,28,0.09,-0.01,-0.00,0.01,2.05,0.03
13,30,29,0.43,-0.01,0.00,0.01,1.92,0.03
13,30,30,3.54,-0.00,0.00,0.02,0.50,0.01
13,30,31,3.54,0.00,0.01,0.02,0.48,0.01
13,30,33,3.54,0.01,0.05,0.02,0.48,0.01
13,30,34,3.54,0.01,0.02,0.02,0.48,0.01
13,30,35,3.54,0.01,0.03,0.02,0.48,0.01
13,30,36,3.54,-0.02,-0.07,0.02,0.45,0.01
13,30,37,3.54,0.02,0.06,0.02,0.45,0.01
13,30,39,3.54,-0.01,-0.02,0.02,0.44,0.01
13,30,40,3.54,0.01,0.04,0.02,0.44,0.01
13,30,41,3.54,0.01,0.04,0.02,0.44,0.01
13,30,42,3.54,-0.00,-0.01,0.02,0.45,0.01
13,30,43,3.55,0.02,0.09,0.02,0.44,0.01
13,30,44,3.54,0.01,0.03,0.02,0.44,0.01
13,30,46,3.54,0.03,0.12,0.02,0.45,0.01
13,30,47,3.54,0.01,0.03,0.03,0.46,0.01
13,30,48,3.54,0.01,0.04,0.03,0.46,0.01
13,30,49,3.54,0.01,0.03,0.02,0.47,0.01
13,30,50,3.54,0.00,0.01,0.02,0.46,0.01
13,30,52,3.55,0.02,0.08,0.02,0.45,0.01
13,30,53,3.54,-0.01,-0.03,0.02,0.44,0.01
13,30,54,3.54,-0.01,-0.02,0.02,0.44,0.01
13,30,55,3.54,0.01,0.05,0.03,0.45,0.01
13,30,56,3.54,-0.01,-0.04,0.02,0.46,0.01
13,30,57,3.54,-0.00,-0.00,0.02,0.44,0.01
13,30,59,3.54,0.01,0.05,0.02,0.44,0.01
13,31,0,3.55,-0.02,-0.08,0.02,0.44,0.01
13,31,1,3.54,-0.01,-0.02,0.02,0.45,0.01
13,31,2,3.55,0.01,0.03,0.03,0.45,0.01
13,31,3,3.54,0.01,0.03,0.02,0.46,0.01
13,31,5,3.55,-0.01,-0.02,0.02,0.46,0.01
13,31,6,3.54,0.01,0.02,0.02,0.45,0.01
13,31,7,3.54,-0.01,-0.03,0.02,0.45,0.01
13,31,8,3.55,0.01,0.03,0.03,0.45,0.01
13,31,9,3.54,0.00,0.00,0.02,0.45,0.01
13,31,10,3.54,-0.01,-0.05,0.03,0.44,0.01
13,31,12,3.54,0.02,0.07,0.02,0.44,0.01
13,31,13,3.54,0.02,0.09,0.02,0.44,0.01
13,31,14,3.54,0.00,0.00,0.03,0.45,0.01
13,31,15,3.54,-0.01,-0.02,0.02,0.45,0.01
13,31,16,3.55,-0.02,-0.06,0.03,0.44,0.01
13,31,18,3.55,0.00,0.01,0.03,0.45,0.01
13,31,19,3.54,0.00,0.01,0.02,0.45,0.01
13,31,20,3.54,0.01,0.04,0.02,0.44,0.01
13,31,21,3.54,-0.02,-0.08,0.02,0.44,0.01
13,31,22,3.55,0.01,0.04,0.02,0.44,0.01
13,31,23,3.55,-0.01,-0.03,0.02,0.42,0.01
13,31,25,3.54,-0.01,-0.03,0.02,0.44,0.01
13,31,26,3.54,0.00,0.01,0.02,0.44,0.01
13,31,27,3.54,0.00,0.02,0.02,0.44,0.01
13,31,28,3.54,0.01,0.05,0.02,0.45,0.01
13,31,29,3.54,0.01,0.05,0.02,0.44,0.01
13,31,31,3.54,-0.00,-0.00,0.02,0.44,0.01
13,31,32,3.54,0.02,0.06,0.02,0.45,0.01
13,31,33,3.54,0.00,0.02,0.02,0.44,0.01
13,31,34,3.55,0.03,0.10,0.02,0.45,0.01
13,31,35,3.54,0.00,0.01,0.02,0.45,0.01
13,31,36,3.54,0.00,0.00,0.03,0.44,0.01
